ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300102.SZ,2022-05-06,6.22,6.38,6.18,6.25,6.41,-0.16,-2.4961,108833.11,68337.362
300102.SZ,2022-05-09,6.24,6.43,6.22,6.38,6.25,0.13,2.08,92235.0,58744.404
300102.SZ,2022-05-10,6.31,6.51,6.27,6.5,6.38,0.12,1.8809,122262.02,78852.384
300102.SZ,2022-05-11,6.7,6.92,6.57,6.59,6.5,0.09,1.3846,240333.59,161937.764
300102.SZ,2022-05-12,6.51,6.9,6.48,6.79,6.59,0.2,3.0349,225390.46,151693.127
300102.SZ,2022-05-13,6.77,6.8,6.67,6.71,6.79,-0.08,-1.1782,106605.9,71594.125
300102.SZ,2022-05-16,6.71,6.75,6.55,6.62,6.71,-0.09,-1.3413,106195.06,70369.852
300102.SZ,2022-05-17,6.56,6.66,6.55,6.62,6.62,0.0,0.0,95191.08,62929.943
300102.SZ,2022-05-18,6.64,6.74,6.59,6.61,6.62,-0.01,-0.1511,98827.8,65764.409
300102.SZ,2022-05-19,6.53,6.67,6.44,6.65,6.61,0.04,0.6051,124688.84,82150.395
300102.SZ,2022-05-20,6.68,6.76,6.62,6.7,6.65,0.05,0.7519,99822.7,66706.247
300102.SZ,2022-05-23,6.69,6.85,6.68,6.84,6.7,0.14,2.0896,113725.93,76945.786
300102.SZ,2022-05-24,6.84,6.84,6.35,6.36,6.84,-0.48,-7.0175,165894.4,109374.598
300102.SZ,2022-05-25,6.36,6.48,6.35,6.47,6.36,0.11,1.7296,97221.84,62564.789
300102.SZ,2022-05-26,6.54,6.61,6.36,6.53,6.47,0.06,0.9274,101569.52,66057.337
300102.SZ,2022-05-27,6.59,6.61,6.46,6.5,6.53,-0.03,-0.4594,89219.02,58277.57
300102.SZ,2022-05-30,6.56,6.77,6.52,6.69,6.5,0.19,2.9231,145391.7,97256.523
300102.SZ,2022-05-31,6.76,6.79,6.6,6.77,6.69,0.08,1.1958,148178.21,99595.182
300102.SZ,2022-06-01,6.8,6.82,6.69,6.78,6.77,0.01,0.1477,119515.4,80853.771
300102.SZ,2022-06-02,6.75,6.91,6.73,6.91,6.78,0.13,1.9174,149876.01,102547.297
300102.SZ,2022-06-06,6.98,7.12,6.92,7.06,6.91,0.15,2.1708,182643.49,128077.249
300102.SZ,2022-06-07,7.05,7.08,6.9,6.95,7.06,-0.11,-1.5581,133486.77,93034.749
300102.SZ,2022-06-08,6.96,6.98,6.75,6.9,6.95,-0.05,-0.7194,137252.62,94313.687
300102.SZ,2022-06-09,6.96,6.96,6.71,6.72,6.9,-0.18,-2.6087,103011.06,69865.828
300102.SZ,2022-06-10,6.7,6.84,6.66,6.84,6.72,0.12,1.7857,81474.04,55325.212
300102.SZ,2022-06-13,6.79,6.93,6.74,6.86,6.84,0.02,0.2924,97280.0,66594.728
300102.SZ,2022-06-14,6.81,6.86,6.58,6.86,6.86,0.0,0.0,125476.0,84298.895
300102.SZ,2022-06-15,6.86,7.02,6.81,6.89,6.86,0.03,0.4373,148223.6,102906.426
300102.SZ,2022-06-16,7.0,7.17,6.95,6.98,6.89,0.09,1.3062,217086.52,152981.323
300102.SZ,2022-06-17,6.95,6.98,6.77,6.89,6.98,-0.09,-1.2894,138409.02,95234.435
300102.SZ,2022-06-20,6.9,6.97,6.85,6.92,6.89,0.03,0.4354,100909.82,69659.155
300102.SZ,2022-06-21,6.9,7.03,6.82,6.94,6.92,0.02,0.289,110557.92,76600.557
300102.SZ,2022-06-22,6.86,7.1,6.85,7.06,6.94,0.12,1.7291,173613.92,120771.566
300102.SZ,2022-06-23,7.06,8.29,7.0,7.6,7.06,0.54,7.6487,499274.2,383339.869
300102.SZ,2022-06-24,7.6,7.69,7.39,7.49,7.59,-0.1,-1.3175,283802.82,212704.6
300102.SZ,2022-06-27,7.49,7.93,7.36,7.82,7.49,0.33,4.4059,368188.18,282955.082
300102.SZ,2022-06-28,7.92,7.95,7.68,7.83,7.82,0.01,0.1279,299392.57,234033.086
300102.SZ,2022-06-29,7.8,8.01,7.71,7.72,7.83,-0.11,-1.4049,262972.24,206582.139
300102.SZ,2022-06-30,7.67,7.78,7.6,7.63,7.72,-0.09,-1.1658,185911.92,142586.812
300102.SZ,2022-07-01,7.65,7.98,7.6,7.66,7.63,0.03,0.3932,184538.87,143467.225
300102.SZ,2022-07-04,7.5,7.55,7.29,7.41,7.66,-0.25,-3.2637,193397.8,142715.407
300102.SZ,2022-07-05,7.43,7.46,7.2,7.3,7.41,-0.11,-1.4845,144089.0,105202.781
300102.SZ,2022-07-06,7.28,7.43,7.22,7.31,7.3,0.01,0.137,107283.0,78631.833
300102.SZ,2022-07-07,7.32,7.55,7.2,7.39,7.31,0.08,1.0944,178789.82,131827.693
300102.SZ,2022-07-08,7.43,7.52,7.37,7.38,7.39,-0.01,-0.1353,119160.2,88697.251
300102.SZ,2022-07-11,7.38,7.4,7.13,7.22,7.38,-0.16,-2.168,113607.64,81890.667
300102.SZ,2022-07-12,7.21,7.23,7.01,7.02,7.22,-0.2,-2.7701,103354.02,73297.501
300102.SZ,2022-07-13,7.04,7.13,7.01,7.1,7.02,0.08,1.1396,64384.4,45547.659
300102.SZ,2022-07-14,7.1,7.19,7.03,7.09,7.1,-0.01,-0.1408,85189.8,60717.762
300102.SZ,2022-07-15,7.09,7.1,6.89,6.89,7.09,-0.2,-2.8209,97512.69,68235.347
300102.SZ,2022-07-18,6.95,7.17,6.94,7.14,6.89,0.25,3.6284,105344.96,74431.799
300102.SZ,2022-07-19,7.16,7.18,7.0,7.1,7.14,-0.04,-0.5602,119940.34,85018.243
300102.SZ,2022-07-20,7.12,7.25,7.09,7.2,7.1,0.1,1.4085,147549.4,105820.338
300102.SZ,2022-07-21,7.2,7.31,7.13,7.19,7.2,-0.01,-0.1389,170100.4,123165.814
300102.SZ,2022-07-22,7.21,7.48,7.1,7.2,7.19,0.01,0.1391,223184.92,161159.652
300102.SZ,2022-07-25,7.17,7.34,7.01,7.12,7.2,-0.08,-1.1111,167681.8,120219.532
300102.SZ,2022-07-26,7.15,7.29,7.01,7.26,7.12,0.14,1.9663,174897.9,125145.494
300102.SZ,2022-07-27,7.35,7.5,7.3,7.42,7.26,0.16,2.2039,253791.07,187820.324
300102.SZ,2022-07-28,7.41,7.52,7.38,7.42,7.42,0.0,0.0,210636.36,156919.091
300102.SZ,2022-07-29,7.4,7.47,7.31,7.31,7.42,-0.11,-1.4825,133962.79,98793.346
300102.SZ,2022-08-01,7.38,7.46,7.3,7.4,7.31,0.09,1.2312,124667.41,92257.149
300102.SZ,2022-08-02,7.32,7.32,7.01,7.07,7.4,-0.33,-4.4595,195356.44,139200.212
300102.SZ,2022-08-03,7.12,7.41,7.1,7.19,7.07,0.12,1.6973,221038.13,161473.807
300102.SZ,2022-08-04,7.29,7.42,7.25,7.41,7.19,0.22,3.0598,176169.52,129503.329
300102.SZ,2022-08-05,7.4,7.73,7.37,7.65,7.41,0.24,3.2389,337982.15,256894.98
300102.SZ,2022-08-08,7.66,7.76,7.5,7.66,7.65,0.01,0.1307,206683.94,157067.225
300102.SZ,2022-08-09,7.59,7.7,7.5,7.7,7.66,0.04,0.5222,173973.53,131902.41
300102.SZ,2022-08-10,7.58,7.76,7.54,7.67,7.7,-0.03,-0.3896,164714.16,126563.461
300102.SZ,2022-08-11,7.74,7.92,7.71,7.84,7.67,0.17,2.2164,229049.72,179965.569
300102.SZ,2022-08-12,7.83,7.89,7.65,7.66,7.84,-0.18,-2.2959,201085.6,155970.462
300102.SZ,2022-08-15,7.88,7.94,7.7,7.77,7.66,0.11,1.436,182380.6,142093.165
300102.SZ,2022-08-16,7.74,7.84,7.66,7.73,7.77,-0.04,-0.5148,151089.0,117087.961
300102.SZ,2022-08-17,7.73,7.88,7.68,7.8,7.73,0.07,0.9056,171864.0,133927.428
300102.SZ,2022-08-18,7.69,8.08,7.67,8.05,7.8,0.25,3.2051,351963.9,279914.349
300102.SZ,2022-08-19,8.1,8.19,7.75,7.79,8.05,-0.26,-3.2298,310264.0,247456.974
300102.SZ,2022-08-22,7.72,7.81,7.52,7.63,7.79,-0.16,-2.0539,192422.0,146854.453
300102.SZ,2022-08-23,7.54,7.63,7.42,7.54,7.63,-0.09,-1.1796,195132.2,146311.131
300102.SZ,2022-08-24,7.5,7.56,7.08,7.11,7.54,-0.43,-5.7029,235678.0,170865.206
300102.SZ,2022-08-25,7.11,7.2,6.89,6.98,7.11,-0.13,-1.8284,141179.08,98732.791
300102.SZ,2022-08-26,6.98,7.06,6.83,6.87,6.98,-0.11,-1.5759,116157.21,80645.015
300102.SZ,2022-08-29,6.84,6.96,6.75,6.91,6.87,0.04,0.5822,87064.0,59974.864
300102.SZ,2022-08-30,6.91,6.98,6.78,6.89,6.91,-0.02,-0.2894,86015.0,59241.833
300102.SZ,2022-08-31,6.88,6.89,6.62,6.64,6.89,-0.25,-3.6284,101775.0,68231.131
300102.SZ,2022-09-01,6.63,6.69,6.51,6.61,6.64,-0.03,-0.4518,68873.0,45651.319
300102.SZ,2022-09-02,6.62,6.85,6.6,6.8,6.61,0.19,2.8744,99174.4,66928.397
300102.SZ,2022-09-05,6.73,6.84,6.67,6.74,6.8,-0.06,-0.8824,72963.0,49133.608
300102.SZ,2022-09-06,6.75,6.82,6.71,6.82,6.74,0.08,1.1869,74890.94,50711.662
300102.SZ,2022-09-07,6.8,6.93,6.75,6.86,6.82,0.04,0.5865,92966.7,63877.517
300102.SZ,2022-09-08,6.84,6.88,6.72,6.74,6.86,-0.12,-1.7493,61804.3,41939.743
300102.SZ,2022-09-09,6.72,6.77,6.63,6.75,6.74,0.01,0.1484,65162.81,43639.378
300102.SZ,2022-09-13,6.77,6.84,6.73,6.75,6.75,0.0,0.0,59757.6,40529.183
300102.SZ,2022-09-14,6.64,6.74,6.57,6.65,6.75,-0.1,-1.4815,69180.0,45903.724
300102.SZ,2022-09-15,6.69,6.69,6.3,6.35,6.65,-0.3,-4.5113,109734.01,70646.309
300102.SZ,2022-09-16,6.35,6.38,6.21,6.22,6.35,-0.13,-2.0472,60217.2,37891.781
300102.SZ,2022-09-19,6.24,6.27,6.12,6.24,6.22,0.02,0.3215,50949.4,31599.357
300102.SZ,2022-09-20,6.25,6.33,6.23,6.25,6.24,0.01,0.1603,51325.6,32153.529
300102.SZ,2022-09-21,6.25,6.28,6.09,6.25,6.25,0.0,0.0,51455.0,31888.809
300102.SZ,2022-09-22,6.2,6.29,6.17,6.18,6.25,-0.07,-1.12,47016.0,29316.672
300102.SZ,2022-09-23,6.2,6.22,5.95,6.0,6.18,-0.18,-2.9126,90652.7,54898.828
300102.SZ,2022-09-26,5.94,6.02,5.86,5.87,6.0,-0.13,-2.1667,60012.56,35684.433
300102.SZ,2022-09-27,5.95,6.05,5.86,6.05,5.87,0.18,3.0664,56513.03,33763.314
300102.SZ,2022-09-28,6.04,6.07,5.88,5.88,6.05,-0.17,-2.8099,54722.66,32650.086
300102.SZ,2022-09-29,5.98,5.99,5.72,5.75,5.88,-0.13,-2.2109,61488.66,35952.683
300102.SZ,2022-09-30,5.75,5.84,5.69,5.69,5.75,-0.06,-1.0435,53671.0,30819.652
300102.SZ,2022-10-10,5.7,5.75,5.47,5.49,5.69,-0.2,-3.5149,67669.13,37911.27
300102.SZ,2022-10-11,5.55,5.64,5.44,5.62,5.49,0.13,2.3679,74351.8,41141.925
300102.SZ,2022-10-12,5.57,5.84,5.56,5.83,5.62,0.21,3.7367,85027.2,48572.407
300102.SZ,2022-10-13,5.83,5.99,5.77,5.87,5.83,0.04,0.6861,91149.2,53679.421
300102.SZ,2022-10-14,5.89,5.97,5.87,5.96,5.87,0.09,1.5332,84990.2,50376.999
300102.SZ,2022-10-17,5.92,6.18,5.9,6.13,5.96,0.17,2.8523,110214.7,67047.076
300102.SZ,2022-10-18,6.14,6.16,6.06,6.09,6.13,-0.04,-0.6525,64865.6,39634.455
300102.SZ,2022-10-19,6.09,6.17,6.06,6.07,6.09,-0.02,-0.3284,59588.66,36429.028
300102.SZ,2022-10-20,6.05,6.23,5.99,6.16,6.07,0.09,1.4827,94271.71,57788.564
300102.SZ,2022-10-21,6.14,6.18,6.07,6.08,6.16,-0.08,-1.2987,53979.0,32978.071
300102.SZ,2022-10-24,6.08,6.22,5.97,5.99,6.08,-0.09,-1.4803,68983.0,41978.793
300102.SZ,2022-10-25,6.05,6.05,5.9,5.97,5.99,-0.02,-0.3339,60313.59,36059.043
300102.SZ,2022-10-26,6.0,6.17,5.97,6.15,5.97,0.18,3.0151,81409.67,49756.557
300102.SZ,2022-10-27,6.15,6.32,6.13,6.19,6.15,0.04,0.6504,83975.0,52242.363
300102.SZ,2022-10-28,6.03,6.16,5.86,5.88,6.19,-0.31,-5.0081,99011.0,59593.059
300102.SZ,2022-10-31,5.87,6.05,5.87,5.95,5.88,0.07,1.1905,84882.0,50573.562
300102.SZ,2022-11-01,5.95,6.09,5.93,6.08,5.95,0.13,2.1849,80436.4,48486.098
300102.SZ,2022-11-02,6.12,6.22,6.09,6.17,6.08,0.09,1.4803,83264.8,51444.728
300102.SZ,2022-11-03,6.13,6.43,6.11,6.36,6.17,0.19,3.0794,169169.32,106675.613
300102.SZ,2022-11-04,6.36,6.42,6.28,6.37,6.36,0.01,0.1572,89070.15,56466.988
300102.SZ,2022-11-07,6.68,7.15,6.67,6.71,6.37,0.34,5.3375,384756.66,262811.529
300102.SZ,2022-11-08,6.71,7.08,6.71,6.81,6.71,0.1,1.4903,290470.33,199221.716
300102.SZ,2022-11-09,6.73,6.85,6.52,6.53,6.81,-0.28,-4.1116,210681.6,138833.304
300102.SZ,2022-11-10,6.52,6.82,6.49,6.78,6.53,0.25,3.8285,246298.03,164967.205
300102.SZ,2022-11-11,6.87,7.16,6.77,6.96,6.78,0.18,2.6549,302877.5,210716.355
300102.SZ,2022-11-14,7.0,7.09,6.85,6.99,6.96,0.03,0.431,173093.27,120806.332
300102.SZ,2022-11-15,6.96,7.22,6.94,7.18,6.99,0.19,2.7182,213371.21,151290.994
300102.SZ,2022-11-16,7.14,7.2,7.06,7.1,7.18,-0.08,-1.1142,123021.76,87300.311
300102.SZ,2022-11-17,7.09,7.17,6.95,7.16,7.1,0.06,0.8451,132781.41,94062.315
300102.SZ,2022-11-18,7.22,7.23,7.0,7.07,7.16,-0.09,-1.257,111417.6,79043.017
300102.SZ,2022-11-21,6.98,7.06,6.91,6.97,7.07,-0.1,-1.4144,78058.6,54581.203
300102.SZ,2022-11-22,6.97,7.08,6.81,6.84,6.97,-0.13,-1.8651,112676.0,77974.563
300102.SZ,2022-11-23,6.83,6.87,6.68,6.76,6.84,-0.08,-1.1696,87265.42,58996.135
300102.SZ,2022-11-24,6.79,6.83,6.67,6.69,6.76,-0.07,-1.0355,58675.6,39435.715
300102.SZ,2022-11-25,6.69,6.73,6.58,6.6,6.69,-0.09,-1.3453,56997.01,37852.058
300102.SZ,2022-11-28,6.56,6.64,6.52,6.62,6.6,0.02,0.303,61865.24,40852.488
300102.SZ,2022-11-29,6.63,6.8,6.63,6.78,6.62,0.16,2.4169,67455.9,45427.036
300102.SZ,2022-11-30,6.8,6.8,6.66,6.67,6.78,-0.11,-1.6224,60308.0,40405.627
300102.SZ,2022-12-01,6.73,6.78,6.67,6.68,6.67,0.01,0.1499,55500.13,37336.167
300102.SZ,2022-12-02,6.67,6.74,6.63,6.67,6.68,-0.01,-0.1497,55379.13,36982.106
300102.SZ,2022-12-05,6.7,6.79,6.7,6.78,6.67,0.11,1.6492,64665.0,43597.634
300102.SZ,2022-12-06,6.76,6.82,6.68,6.7,6.78,-0.08,-1.1799,68364.0,46086.816
300102.SZ,2022-12-07,6.69,6.7,6.59,6.6,6.7,-0.1,-1.4925,58190.0,38631.948
300102.SZ,2022-12-08,6.62,6.64,6.51,6.51,6.6,-0.09,-1.3636,50419.0,32996.398
300102.SZ,2022-12-09,6.52,6.59,6.5,6.54,6.51,0.03,0.4608,42957.47,28111.758
300102.SZ,2022-12-12,6.54,6.59,6.45,6.54,6.54,0.0,0.0,50726.1,33101.926
300102.SZ,2022-12-13,6.55,6.57,6.42,6.44,6.54,-0.1,-1.5291,46751.8,30286.369
300102.SZ,2022-12-14,6.57,6.75,6.53,6.55,6.44,0.11,1.7081,123656.92,82360.497
300102.SZ,2022-12-15,6.48,6.73,6.42,6.64,6.55,0.09,1.374,107224.2,71175.262
300102.SZ,2022-12-16,6.59,6.64,6.49,6.5,6.64,-0.14,-2.1084,65137.69,42607.04
300102.SZ,2022-12-19,6.52,6.55,6.21,6.23,6.5,-0.27,-4.1538,74197.0,46967.826
300102.SZ,2022-12-20,6.23,6.38,6.22,6.29,6.23,0.06,0.9631,54563.67,34368.423
300102.SZ,2022-12-21,6.29,6.29,6.11,6.17,6.29,-0.12,-1.9078,44688.0,27672.3
300102.SZ,2022-12-22,6.19,6.21,6.01,6.04,6.17,-0.13,-2.107,50947.67,31047.093
300102.SZ,2022-12-23,5.99,6.16,5.99,6.07,6.04,0.03,0.4967,40569.4,24612.829
300102.SZ,2022-12-26,6.05,6.18,6.03,6.18,6.07,0.11,1.8122,46864.82,28771.314
300102.SZ,2022-12-27,6.19,6.2,6.08,6.13,6.18,-0.05,-0.8091,39175.05,24006.586
300102.SZ,2022-12-28,6.11,6.12,6.0,6.01,6.13,-0.12,-1.9576,34971.0,21117.658
300102.SZ,2022-12-29,6.0,6.34,5.97,6.24,6.01,0.23,3.827,103598.0,64417.499
300102.SZ,2022-12-30,6.41,6.41,6.27,6.32,6.24,0.08,1.2821,79988.0,50735.774
300102.SZ,2023-01-03,6.31,6.57,6.29,6.53,6.32,0.21,3.3228,95555.66,61676.03
300102.SZ,2023-01-04,6.5,6.61,6.46,6.5,6.53,-0.03,-0.4594,59910.0,39038.716
300102.SZ,2023-01-05,6.5,6.53,6.43,6.47,6.5,-0.03,-0.4615,49478.0,31989.403
300102.SZ,2023-01-06,6.45,6.51,6.4,6.42,6.47,-0.05,-0.7728,51604.0,33336.1
300102.SZ,2023-01-09,6.41,6.52,6.39,6.4,6.42,-0.02,-0.3115,43014.0,27695.226
300102.SZ,2023-01-10,6.41,6.47,6.38,6.43,6.4,0.03,0.4688,36992.82,23775.811
300102.SZ,2023-01-11,6.45,6.47,6.31,6.34,6.43,-0.09,-1.3997,49027.0,31365.876
300102.SZ,2023-01-12,6.32,6.52,6.29,6.45,6.34,0.11,1.735,79641.1,51275.541
300102.SZ,2023-01-13,6.45,6.48,6.34,6.41,6.45,-0.04,-0.6202,53840.0,34427.754
300102.SZ,2023-01-16,6.39,6.56,6.39,6.53,6.41,0.12,1.8721,68997.4,44802.917
300102.SZ,2023-01-17,6.53,6.59,6.5,6.57,6.53,0.04,0.6126,51763.4,33925.377
300102.SZ,2023-01-18,6.59,6.92,6.55,6.91,6.57,0.34,5.175,176988.0,120391.984
300102.SZ,2023-01-19,6.83,7.0,6.66,6.99,6.91,0.08,1.1577,194060.2,133148.698
300102.SZ,2023-01-20,6.93,7.17,6.92,7.17,6.99,0.18,2.5751,161011.73,114147.438
300102.SZ,2023-01-30,7.24,7.24,6.93,7.09,7.17,-0.08,-1.1158,279599.88,197799.947
300102.SZ,2023-01-31,7.07,7.07,6.95,6.97,7.09,-0.12,-1.6925,80013.26,55939.885
300102.SZ,2023-02-01,7.0,7.07,6.96,7.02,6.97,0.05,0.7174,97273.86,68323.458
300102.SZ,2023-02-02,7.03,7.12,6.97,6.97,7.02,-0.05,-0.7123,109715.1,77014.603
300102.SZ,2023-02-03,6.93,7.02,6.88,6.97,6.97,0.0,0.0,78103.0,54251.611
300102.SZ,2023-02-06,6.96,7.01,6.91,6.92,6.97,-0.05,-0.7174,47450.0,32928.692
300102.SZ,2023-02-07,6.93,7.05,6.91,6.99,6.92,0.07,1.0116,81136.9,56606.876
300102.SZ,2023-02-08,6.98,7.04,6.91,6.92,6.99,-0.07,-1.0014,62842.0,43734.761
300102.SZ,2023-02-09,6.9,7.04,6.86,7.04,6.92,0.12,1.7341,118500.9,83057.479
300102.SZ,2023-02-10,7.04,7.07,6.93,6.98,7.04,-0.06,-0.8523,103325.0,72441.199
300102.SZ,2023-02-13,7.0,7.1,6.97,7.04,6.98,0.06,0.8596,76798.7,54007.194
300102.SZ,2023-02-14,7.04,7.14,7.01,7.04,7.04,0.0,0.0,74946.03,52931.678
300102.SZ,2023-02-15,7.04,7.15,7.02,7.15,7.04,0.11,1.5625,103357.56,73541.577
300102.SZ,2023-02-16,7.12,7.27,6.9,6.98,7.15,-0.17,-2.3776,136974.0,97281.481
300102.SZ,2023-02-17,6.99,7.03,6.81,6.83,6.98,-0.15,-2.149,85451.01,58961.915
300102.SZ,2023-02-20,6.86,6.94,6.8,6.92,6.83,0.09,1.3177,57078.01,39198.615
300102.SZ,2023-02-21,6.94,7.03,6.91,6.95,6.92,0.03,0.4335,61060.0,42516.972
300102.SZ,2023-02-22,6.92,7.04,6.9,7.0,6.95,0.05,0.7194,62675.6,43677.808
300102.SZ,2023-02-23,7.02,7.03,6.88,6.95,7.0,-0.05,-0.7143,59659.9,41476.44
300102.SZ,2023-02-24,7.0,7.06,6.94,6.97,6.95,0.02,0.2878,62393.0,43631.246
300102.SZ,2023-02-27,6.95,7.99,6.8,7.75,6.97,0.78,11.1908,506729.38,378764.775
300102.SZ,2023-02-28,7.6,7.79,7.43,7.55,7.75,-0.2,-2.5806,458481.78,347943.219
300102.SZ,2023-03-01,7.51,7.86,7.45,7.74,7.55,0.19,2.5166,420902.77,320944.173
300102.SZ,2023-03-02,7.36,7.45,7.16,7.33,7.74,-0.41,-5.2972,390767.3,287542.594
300102.SZ,2023-03-03,7.36,7.48,7.3,7.39,7.33,0.06,0.8186,199008.57,147083.682
300102.SZ,2023-03-06,7.39,7.58,7.32,7.49,7.39,0.1,1.3532,203894.7,152418.188
300102.SZ,2023-03-07,7.42,7.5,7.2,7.2,7.49,-0.29,-3.8718,181351.86,132464.333
300102.SZ,2023-03-08,7.17,7.29,7.15,7.27,7.2,0.07,0.9722,102486.0,74196.949
300102.SZ,2023-03-09,7.25,7.42,7.25,7.37,7.27,0.1,1.3755,140069.0,103154.054
300102.SZ,2023-03-10,7.34,7.43,7.24,7.26,7.37,-0.11,-1.4925,141081.42,103422.815
300102.SZ,2023-03-13,7.2,7.29,7.12,7.22,7.26,-0.04,-0.551,97351.0,70140.318
300102.SZ,2023-03-14,7.26,7.41,7.12,7.41,7.22,0.19,2.6316,202944.37,148399.106
300102.SZ,2023-03-15,7.44,7.53,7.35,7.38,7.41,-0.03,-0.4049,170547.32,126894.259
300102.SZ,2023-03-16,7.32,7.44,7.22,7.24,7.38,-0.14,-1.897,118329.99,86422.073
300102.SZ,2023-03-17,7.3,7.38,7.28,7.34,7.24,0.1,1.3812,110132.97,80850.829
300102.SZ,2023-03-20,7.38,7.44,7.33,7.35,7.34,0.01,0.1362,133503.0,98611.149
300102.SZ,2023-03-21,7.34,7.43,7.24,7.43,7.35,0.08,1.0884,116655.25,85749.056
300102.SZ,2023-03-22,7.4,7.53,7.35,7.5,7.43,0.07,0.9421,136974.84,102011.428
300102.SZ,2023-03-23,7.48,7.6,7.45,7.52,7.5,0.02,0.2667,156237.05,117475.546
300102.SZ,2023-03-24,7.54,7.54,7.34,7.4,7.52,-0.12,-1.5957,135491.0,100415.81
300102.SZ,2023-03-27,7.42,7.45,7.29,7.37,7.4,-0.03,-0.4054,99576.18,73410.829
300102.SZ,2023-03-28,7.38,7.4,7.14,7.16,7.37,-0.21,-2.8494,117418.04,84958.452
300102.SZ,2023-03-29,7.18,7.44,7.11,7.36,7.16,0.2,2.7933,142071.09,103583.07
300102.SZ,2023-03-30,7.34,7.47,7.31,7.44,7.36,0.08,1.087,133700.75,99058.273
300102.SZ,2023-03-31,7.44,7.49,7.38,7.47,7.44,0.03,0.4032,113438.0,84379.808
300102.SZ,2023-04-03,7.44,7.63,7.41,7.59,7.47,0.12,1.6064,167555.57,126682.602
300102.SZ,2023-04-04,7.61,7.75,7.54,7.68,7.59,0.09,1.1858,230507.05,176737.013
300102.SZ,2023-04-06,7.58,7.94,7.58,7.79,7.68,0.11,1.4323,319608.6,249242.127
300102.SZ,2023-04-07,7.8,7.82,7.66,7.72,7.79,-0.07,-0.8986,190700.46,147269.71
300102.SZ,2023-04-10,7.69,7.81,7.55,7.57,7.72,-0.15,-1.943,151003.25,115701.906
300102.SZ,2023-04-11,7.59,7.64,7.51,7.56,7.57,-0.01,-0.1321,99077.12,74924.892
300102.SZ,2023-04-12,7.57,7.65,7.51,7.61,7.56,0.05,0.6614,96487.38,73292.727
300102.SZ,2023-04-13,7.63,7.64,7.28,7.31,7.61,-0.3,-3.9422,174821.44,129168.933
300102.SZ,2023-04-14,7.36,7.38,7.16,7.37,7.31,0.06,0.8208,109987.0,80205.277
300102.SZ,2023-04-17,7.33,7.41,7.26,7.33,7.37,-0.04,-0.5427,82232.0,60314.019
300102.SZ,2023-04-18,7.3,7.34,7.11,7.14,7.33,-0.19,-2.5921,105440.69,75708.165
300102.SZ,2023-04-19,7.18,7.42,7.11,7.2,7.14,0.06,0.8403,120370.34,87262.44
300102.SZ,2023-04-20,7.17,7.26,7.15,7.23,7.2,0.03,0.4167,77738.09,56041.089
300102.SZ,2023-04-21,7.04,7.05,6.26,6.32,7.23,-0.91,-12.5864,399887.4,260835.037
300102.SZ,2023-04-24,6.3,6.39,6.21,6.26,6.32,-0.06,-0.9494,140271.0,88159.867
300102.SZ,2023-04-25,6.26,6.29,6.11,6.18,6.26,-0.08,-1.278,112856.06,69967.615
300102.SZ,2023-04-26,6.18,6.31,6.16,6.28,6.18,0.1,1.6181,89750.02,56256.929
300102.SZ,2023-04-27,6.25,6.32,6.18,6.2,6.28,-0.08,-1.2739,81484.97,50842.812
300102.SZ,2023-04-28,6.17,6.34,6.15,6.32,6.2,0.12,1.9355,78002.0,49097.723
300102.SZ,2023-05-04,6.32,6.35,6.23,6.31,6.32,-0.01,-0.1582,70567.86,44364.16
300102.SZ,2023-05-05,6.32,6.33,6.21,6.22,6.31,-0.09,-1.4263,64944.0,40616.399
300102.SZ,2023-05-08,6.26,6.29,6.21,6.24,6.22,0.02,0.3215,56139.02,35088.135
300102.SZ,2023-05-09,6.24,6.29,6.15,6.15,6.24,-0.09,-1.4423,91675.0,56901.28
300102.SZ,2023-05-10,6.14,6.2,6.08,6.18,6.15,0.03,0.4878,48836.04,30114.459
300102.SZ,2023-05-11,6.17,6.26,6.16,6.22,6.18,0.04,0.6472,47996.02,29819.246
300102.SZ,2023-05-12,6.21,6.26,6.15,6.16,6.22,-0.06,-0.9646,47131.0,29192.155
300102.SZ,2023-05-15,6.2,6.26,6.13,6.25,6.16,0.09,1.461,52800.0,32672.557
300102.SZ,2023-05-16,6.29,6.29,6.16,6.22,6.25,-0.03,-0.48,51541.42,31976.783
300102.SZ,2023-05-17,6.22,6.26,6.19,6.25,6.22,0.03,0.4823,49936.58,31148.346
300102.SZ,2023-05-18,6.25,6.37,6.25,6.35,6.25,0.1,1.6,92202.44,58301.529
300102.SZ,2023-05-19,6.37,6.57,6.34,6.49,6.35,0.14,2.2047,119131.46,77116.32
300102.SZ,2023-05-22,6.48,6.53,6.41,6.49,6.49,0.0,0.0,75026.88,48597.963
300102.SZ,2023-05-23,6.49,6.54,6.42,6.42,6.49,-0.07,-1.0786,67945.94,44016.457
300102.SZ,2023-05-24,6.39,6.52,6.38,6.42,6.42,0.0,0.0,60127.58,38778.934
300102.SZ,2023-05-25,6.45,6.49,6.3,6.41,6.42,-0.01,-0.1558,54665.0,34911.762
300102.SZ,2023-05-26,6.43,6.46,6.36,6.44,6.41,0.03,0.468,49766.17,31961.957
